valor,tipo,amenaza,nivel,score,confianza,pais,fuente,visto
votebacasantacruz.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 23:21:53 UTC
vlbook.tech,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 23:11:52 UTC
vcsacademy.org,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 23:11:52 UTC
velti-digital.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 23:11:52 UTC
veranaflooring.co.uk,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 23:01:50 UTC
usembassytiranaaera.org,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 22:11:47 UTC
ukrtrade.biz,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 22:11:47 UTC
www.turkeyhillwildlife.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 22:11:47 UTC
unitranscond.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 22:11:46 UTC
utopiagaming.it,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 22:01:45 UTC
ugvglobal.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 22:01:45 UTC
ubezpieczeniekampera.eu,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 22:01:45 UTC
vanderbilt-park.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 22:01:44 UTC
totemcom.fr,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 21:01:40 UTC
topdutos.com.br,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 21:01:40 UTC
www.true-beboerforening.dk,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 21:01:40 UTC
tomandlin.net,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 21:01:39 UTC
tongheshop.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 21:01:39 UTC
tsgconstructionco.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 21:01:38 UTC
thisiscardiff.co.uk,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 20:21:15 UTC
thebogles.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 20:21:14 UTC
atxad.com,domain,Unknown malware,media,54,90,,ThreatFox,2026-09-07 20:21:14 UTC
www.thebreastpractices.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 20:11:13 UTC
thewayofexcellence.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 20:11:13 UTC
theplusclub.org,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 20:11:13 UTC
www.tirservicepc.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 20:01:11 UTC
thethinkbox.co.uk,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 20:01:11 UTC
timopicsneek.nl,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 20:01:11 UTC
www.timholekblues.ca,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 20:01:10 UTC
thebeautyofyou.co.nz,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 19:07:12 UTC
tecmastersst.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 19:07:12 UTC
www.tenutedivita.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 19:07:12 UTC
taxiluxtours.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 19:07:11 UTC
terrazzowebshop.nl,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 19:07:11 UTC
teamalltravel.org,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:57:10 UTC
www.tcoleandson.co.uk,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:57:10 UTC
teletrixinfotech.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:57:09 UTC
staging.crit.ch,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:47:00 UTC
www.covid19-wb.be,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:36:59 UTC
magnifil.aideetsoinsadomicileliege.be,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:36:59 UTC
kaligram.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:36:59 UTC
sublime-lavilla.it,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:26:58 UTC
supplychaininsights.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:26:58 UTC
synergy-grp.net,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:26:57 UTC
sulchemical.com.br,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:26:57 UTC
talurun.fr,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:26:57 UTC
t65quotes.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:26:57 UTC
supermarketshub.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:26:56 UTC
www.surcorde.fr,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:16:55 UTC
supplychaininsightsglobalsummit.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:16:55 UTC
www.tamatb.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 18:16:55 UTC
www.studiolasoierie.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 17:56:53 UTC
spartanblackjack.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 17:16:51 UTC
specklesssolarcleaning.net,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 17:06:50 UTC
stellarbrush.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 17:06:49 UTC
stamperiaravegnana.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 17:06:49 UTC
sotirov-service.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 17:06:49 UTC
spacesgym.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 17:06:47 UTC
staging.kraft-reparaturdienst.de,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 16:56:46 UTC
stindardul-bibliei.net,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 16:56:46 UTC
srce-isusovo-vinkovci.djos.hr,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 16:56:46 UTC
www.sobrasadamallorca.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 16:26:44 UTC
sirwish.ae,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 16:06:25 UTC
skakalki-club.kiev.ua,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 16:06:25 UTC
sidlinjen.se,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 16:06:25 UTC
www.sibat-ci.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 16:06:24 UTC
gamezklop.cc,domain,Unknown malware,media,54,90,,ThreatFox,2026-09-07 15:46:10 UTC
shijdah.xyz,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 15:21:21 UTC
www.serramenti-vivi.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 15:21:21 UTC
sevenbikers.com.br,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 15:21:20 UTC
seltom.com.pl,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 15:21:20 UTC
